Review,Rating,Country,user_avis,Date
"Colis récupéré en relais avec boîte videBonjour j’ai eu le même problème j’étais chez moi le livreur n’ai jamais passé et comme par hasard il laisse le colis en relais et surprise le lendemain à l’intérieur du colis ll y a bien la boîte mais c’est vide à l’intérieur .Nike s’en fiche eux il regarde juste que le colis était bien à l’intérieur dès le départ de l’entrepôt et arrivé chez le transporteur aussi .Je leur explique bien que le problème viens du livreur mais il veule rien savoir .Aucunes écoutes , je suis dégouté c’était pour mon  l’anniversaire, j’étais en pleur . Malgré 2 réclamations il m’envoie un copié collé du 1er message .Je vais allez porter plainte demain et c’est la dernière fois que je commande chez Nike.",1.0,FR,1avis,08 mars 2024
"j`ai passe une commande et la facture…j`ai passe une commande et la facture était erroné ... parce que leur site WEb n`enregistre pas ce qu`on ecrit dessus, j`ai appelé le SAV et.... c`est horrible. Ils sont vraiment stupides et totalement inefficaces. Ils ont meme refuse de me communiquer l`adresse postale legale de la societe Nike.  Il est impossible de faire une reclamation .On devrait punir des hors la loi pareils !!!Commande numero:C01373194456",1.0,FR,18avis,01 mars 2024
"Bonjour, NIKEBonjour,J ai commandé un sweat pour Noël que j attends toujours pour me dire après plusieurs appels que je ne le recevrais pas et je viens de commander les crampons mercurial superfly9 Élite (279€) pour un anniversaire et le jour où je dois les recevoir on m annule la commande pour rupture de stock. Je retourne sur le site 10 min après et elles sont de nouveaux dispos!!!bref pas du tout satisfaite du service et très déçu...S.L",1.0,FR,1avis,11 juillet 2024
"service client catastrophique -  A FUIRservice client catastrophique, on est a la limite de procédure de vente s'apparentant a de l'arnaque...(j'assume parfaitement les propos du dessus)Quand je penses que le service client c'est:1) un tchat2) téléphone(j'aurais vraiment aimer un mail, pour garder des traces de mes échanges).je ne recommande vraiment pas cette marque qui prends les gens pour des C.O.N.SAprès il faudrait peut être au final que les clients arrête d'acheter cette marque pour que celle ci puisse se remettre en question sur ses procéder de vente.Nous aurions tous a y gagner.",1.0,FR,1avis,10 août 2024
"Commande livrée en point relais locker et article manquant !Commande livrée en point relais locker, je récupère le colis endommagé. Bien sur je n'aurais jamais accepté un colis endommagé de la sorte lors d'une livraison physique, mais comment refuser la livraison dans une boite qui s'est déjà refermée ??Je montre immédiatement le colis à la camera du locker, ouvre (ce qu'il en reste) devant cette même caméra. Nike ne peut pas accéder aux caméras, ni même au poids mesuré dans le locker et me répond que le point relais n'a signalé aucun soucis, du mal à voir comment une machine pourrait parler...",1.0,FR,4avis,30 mars 2024
"Commande passée le 21 décembreCommande passée le 21 décembre, livraison prévue le 26 décembre, livraison effectuée aujourd’hui 23 décembreMa petite fille va pouvoir profiter de ses nouvelles chaussures sous le sapin.Merci mille fois",5.0,FR,3avis,23 décembre 2023
"catastrophiquecatastrophique! 3 fois que j'explique mon probleme a une personne du sav, soit ça se deconnecte tout seul, soit le truc me demande d'enregister le chat et je ne peux plus communiquer, soit ils stop le chat, ils on pris les numero de ma carte cadeau que je ne peux pas utilisé sur leurs site, je me demande s'ils sont francais car communication spéciale, bref probleme non resolu, j'ai la haine",1.0,FR,3avis,11 février 2024
,5.0,FR,1avis,30 août 2024
"Deux mois que j’attend d’un…Deux mois que j’attend d’un remboursement car soit disant ils n’ont pas reçu le retour de ma commande a l’entrepôt. Ils m’ont envoyé un mail pour que je contacte la poste chose que j’ai fait, seulement ils peuvent rien faire car c’est à l’entreprise expéditrice de faire les démarches, je les ai contacté et rien ils ne veulent rien faire et donc pas me rembourser…",1.0,FR,2avis,23 janvier 2024
"Mauvaise gestion du stockJ'ai commandé à trois  reprises  et chaque fois je reçois un e-mail avec le message que : l'article n'était "" plus disponible "".Je pense qu'ils ont une très mauvaise gestion du stock!.C'est un peu comme jouer à la loterie...Dificile de croire,  que une marque si réputé est si mal géré.Je pense que je dois commander sur des autres sites , la paire de Nike tant rêvé  ..Mes salutations...:)",1.0,CH,4avis,30 juillet 2024
Très mécontentJ'ai commandé une carte cadeau virtuelle donc en réception par mail et rien reçu mais argent pris sur CB après 4 échanges avec le SAV il faut toujours que je patienteJe suis très mécontent,1.0,FR,2avis,07 juillet 2024
Société qui arnaque ses clientsJ'ai passé commande de 2 paires de baskets toutes les 2 trop petites.j'ai donc effectué un retour.J'ai suivi les indications du bordereau me disant se mettre les 2 produits d'une même commande dans un seul carton avec un seul bordereau Une seule paire m'a été remboursée.J'ai appelé le service client.Très mauvaise expérience:on m'a raccroche au nez J'ai mis 20 min avant d'avoir quelqu'un qui me dit que mon remboursement ça être traité dans la journée.Ce qui était faux.Une grande société comme la vôtre a-t-elle besoin d'arnaquer un client de 26 euros...?Je trouve cela honteux.,1.0,FR,4avis,14 décembre 2023
"En bref…Alors de une, je trouve que la qualité de Nike se dégrade d’années en années même si j’ai toujours reçus mes articles. De 2, on ne sait jamais quelle taille prendre pour les baskets car le 3/4 des paires taillent petites. Les habits taillent trop grands. De 3 j’ai déjà reçu des paires avec des traces de colles et de 4 plus trop d’innovation de leur part sauf pour ressortir des modèles vus et revus dans différents coloris. Articles fabriqués en Chine pour une misère de piètre qualité et revendu 10x son prix de fabrique bref…",1.0,FR,8avis,31 décembre 2023
Paiement impossible malgré essai sur…Paiement impossible malgré essai sur plusieurs carte.code erreur soumis sur chat.Réponse évasive et ne correspondant pas a la situation.,1.0,FR,3avis,12 juillet 2024
Mon fils a commandéMon fils a commandé.Argent débité mais aucun numéro de commande mais il a reçu un mail commandé en préparation qui devais être livré depuis le 4 décembre.Je ne trouve pas comment les joindre par téléphone.Mon fils a envoyé un mail bien évidemment sans réponse.Merci de votre aide,1.0,FR,1avis,01 décembre 2023
CatastrophiqueCatastrophique !En attente d’un remboursement depuis 2 mois !Carte cadeau non réceptionné et ils ne sont pas capable ni de me la rembourser (pourtant j’ai fourni les preuves de mon débit) ni même de m’envoyer ma carte cadeau !,1.0,FR,2avis,24 décembre 2023
"IMPOSSIBLE DE FINALISER UNE COMMANDE…IMPOSSIBLE DE FINALISER UNE COMMANDE SUR LE SITE INTERNET, Problème récurent non solutionné malgré l'appel au SAV sympathique mais incompétent.Tant pis je vais aller à la concurence.By By Nike",1.0,FR,9avis,23 mars 2024
"Service client déplorableArticle de qualité mais service client déplorable. Lors de la réception de ma commande, je constate un accro sur une des baskets. Certainement un défaut de fabrication. Je contacte le service client par chat, durée d'attente interminable quand finalement un conseiller me répond sans se présenter. Je lui explique le problème après avoir communiqué une fois de plus numéro de commande,nom prénom, adresse email et numéro de téléphone. Il me propose un remboursement, je lui explique que je désire uniquement un remplaçant de l'article et il me dit que c'est trop compliqué à gérer avec le stock et met fin au chat sans même une parole amicale. Honteux d'être traité de la sorte de la part d'une dès plus grande marque d'articles de sport au monde. Avant d'acheter en ligne sur le site Nike, réfléchissez bien. Pour info,les concurrents directs de Nike, en l'occurrence adidas et puma, mettent un bon de retour dans le colis. Nike devrait prendre exemple.",1.0,FR,22avis,11 avril 2024
"Malgré les avis négatifs j'ai tenté et…Malgré les avis négatifs j'ai tenté et heureusement !! Commande faite le 14 et livraison le 16, 3 jours avant prévision, de plus gratuitement . Emballage nickel et produit tout à faitconforme à mon choix.",5.0,FR,1avis,16 décembre 2023
Parfaitement ce que j attendaisParfaitement ce que j attendais. emballage nikel. Les cartons des chaussures sont arrivé intacte,5.0,FR,4avis,12 septembre 2024
"Commande passée en novembre 2023Commande passée en novembre 2023, je n’ai à ce jour pas reçu ma commande, après plusieurs appels au service client ils ne veulent rien entendre.J’ai demandé le remboursement, ils me disent que ce n’est pas possible.Des voleurs!!! A fuirJ’ai décidé d’entamer une procédure judiciaire contre eux.Service client déplorable, le client n’a aucune considération. Nous sommes des machines à fric.",1.0,FR,3avis,12 novembre 2023
"BonjourBonjourJ ai été particulièrement bien reçu par Jason et Noa, au magasin Nike Champs Elysées.Supers bons conseils que ce soit sur le corner jusqu’à la caisse.Merci à vous.À bientôt",1.0,FR,2avis,19 juillet 2024
"Commande validée le 16/12Commande validée le 16/12. Après plusieurs jours d’attente, je découvre par hasard que la commande est annulée, sans aucun motif, sans avertissement…La commande précédente avait été envoyée à l’autre bout de la France et m’avait coûtée plusieurs heures au téléphone…Il n’y aura plus de commande sur le site nike!",,FR,1avis,20 décembre 2023
"Commande passée le 28 novembre 2023…Commande passée le 28 novembre 2023 pour 1 livraison prévue le 02 décembre.À  ce jour vendredi 8 décembre le statut demeure inchangé.J'ai contacté le service client le 4 décembre où l'on m'a indiqué que l'information serait remontée afin que la commande soit expédiée surtout que celle-ci a été déjà débité.J'ai de nouveau contacté le service client le 7 décembre où l'interlocuteur ne pouvait me fournir aucune information concrète hormis le fait de me dire qu'il ne sait pas et que je dois attendre que cela soit envoyé.Qu'il y ait 1 soucis de logistique je peux le concevoir, mais il serait judicieux et bienveillant d'informer l'acheteur à ce sujet .Le contrat n'est pas respecté, délai dépassé et il faut de surcroît, quémander des informations afin de comprendre d'où vient le problème.C'est inacceptable pour 1 marque de cette envergure.",1.0,FR,5avis,28 novembre 2023
J'ai fais une commandeJ'ai fais une commande. La paire de baskets ne m'allait pas alors je les retourner. Preuve de dépôt a l'appuie. Sois disant que Nike a reçu le colis vide et ne me rembourse pas!!. Donc j'ai payer une paire que j'ai retourner mais je n'obtiens aucun remboursement (91€)! C'était ma première commande et se sera la dernière. Des voleurs je n'aurais jamais cru venant de Nike. Julien Courbet va s'occuper de mon remboursement.,1.0,FR,1avis,01 décembre 2023
"Nike ne garantit pas c'est sneakersAprès 18mois et portées très peu ,mes nike air max 1 kasina Grey achetées 220eur , la semelle et la bulle d'air se craqué et est carrément fissurée. Je suis collectionneurs de sneakers je suis fan de nike , mais la c'est vraiment un défaut qui me fait remettre en question la qualité de la marque . Et comme mes nike ont été acheté sur un site non agréé restocks nike ne garantit pas les baskets. Restock est un site où les particuliers ayant acheté des baskets les revendent . Ma paire est original et où que je l'ai acheté elle sont fabrique par nike .je suis déçu et promet de ne plus dépenser de somme d'argent importante pour cette marque.",1.0,BE,4avis,17 février 2023
